"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2017-04","0","7","0",",7","12",",7","8",",7",,,,,"0",",7","0",",7","0",",7","1",",7","0",",7","37",",7,09,",,,,,"1.29",",,7,07,","72",",7,29,","3038","7","320",",7","3.28",",,,7",,,"54.3",",7","63.0",",,,7","45.7",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2017-05","0","7","0",",7","1",",7","0",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","41",",7,19,+",,,,,"0.02",",,7,05,","69",",7,02,","3358","7","320",",7","0.02",",,,7",,,"54.7",",7","61.4",",,,7","48.0",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2017-06","0","7","0",",7","5",",7","1",",7",,,,,"0",",7","0",",7","0",",7","1",",7","0",",7","42",",7,15,",,,,,"0.14",",,7,08,","70",",7,18,","3560","7","202",",7","0.24",",,,7",,,"58.3",",7","64.2",",,,7","52.3",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2017-07","0","7","0",",7","3",",7","0",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","46",",7,16,+",,,,,"0.02",",,7,04,","68",",7,25,","221","7","221",",7","0.04",",,,7",,,"57.9",",7","63.8",",,,7","51.9",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2017-08","1","7","1","1,7","6",",7","0",",7",,,,,"0",",7","0",",7","0","1,7","2","1,7","0","1,7","49",",7,27,",,,,,"0.08",",,7,14,","71","1,7,21,","354","7","133","1,7","0.17",",,,7",,,"60.7","1,7","65.1","1,,,7","56.3",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2017-09","28","7","27",",7","9",",7","0",",7",,,,,"0",",7","0",",7","0",",7","16",",7","0",",7","42",",7,24,+",,,,,"0.08",",,7,12,","87",",7,03,","447","7","93",",7","0.24",",,,7",,,"62.8",",7","71.3",",,,7","54.3",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2017-10","50","7","22",",7","5",",7","1",",7",,,,,"0",",7","0",",7","0",",7","10",",7","2",",7","35",",7,13,",,,,,"0.41",",,7,20,","92",",7,25,+","713","7","265",",7","0.46",",,,7",,,"57.1",",7","68.7",",,,7","45.6",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2017-11","50","7","0",",7","14",",7","10",",7",,,,,"0",",7","0",",7","0",",7","3",",7","0",",7","36",",7,18,",,,,,"1.99",",,7,16,","74",",7,25,","1011","7","298",",7","3.98",",,,7",,,"55.1",",7","63.8",",,,7","46.3",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2017-12","50","7","0",",7","2",",7","1",",7",,,,,"0",",7","1",",7","0",",7","4",",7","0",",7","30",",7,22,",,,,,"0.12",",,7,20,","70",",7,14,+","1405","7","395",",7","0.16",",,,7",,,"52.3",",7","62.9",",,,7","41.6",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2018-01","0","7","0",",7","18",",7","10",",7",,,,,"0",",7","0",",7","0",",7","2",",7","0",",7","34",",7,21,",,,,,"2.00",",,7,09,","70",",7,31,+","1768","7","362",",7","5.92",",,,7",,,"53.3",",7","61.1",",,,7","45.6",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2018-02","0","7","0",",7","4",",7","1",",7",,,,,"0",",7","6",",7","0",",7","7",",7","0",",7","28",",7,24,+",,,,,"0.33",",,7,26,","78",",7,04,","2191","7","423",",7","0.39",",,,7",,,"49.9",",7","62.1",",,,7","37.7",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2018-03","0","7","0",",7","17",",7","11",",7",,,,,"0",",7","0",",7","0",",7","3",",7","0",",7","33",",7,04,",,,,,"1.00",",,7,01,","74",",7,29,+","2601","7","410",",7","4.28",",,,7",,,"51.8",",7","60.4",",,,7","43.2",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2018-04","0","7","0",",7","6",",7","4",",7",,,,,"0",",7","0",",7","0",",7","1",",7","0",",7","38",",7,19,+",,,,,"1.43",",,7,07,","70",",7,09,","2959","7","358",",7","2.70",",,,7",,,"53.1",",7","60.8",",,,7","45.3",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2018-05","0","7","0",",7","7",",7","0",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","41",",7,01,",,,,,"0.06",",,7,09,","67",",7,12,","3250","7","291",",7","0.23",",,,7",,,"55.6",",7","61.3",",,,7","49.9",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2018-06","0","7","0",",7","2",",7","0",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","42",",7,02,",,,,,"0.09",",,7,09,","68",",7,24,","3508","7","258",",7","0.10",",,,7",,,"56.4",",7","63.2",",,,7","49.6",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2018-07","0","7","0",",7","3",",7","0",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","45",",7,27,",,,,,"0.03",",,7,15,","69",",7,07,","168","7","168",",7","0.06",",,,7",,,"59.6",",7","65.1",",,,7","54.0",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2018-08","0","7","0",",7","5",",7","0",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","45",",7,04,",,,,,"0.04",",,7,14,","69",",7,30,+","345","7","177",",7","0.11",",,,7",,,"59.3",",7","64.3",",,,7","54.3",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2018-09","0","7","0",",7","3",",7","0",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","40",",7,24,",,,,,"0.01",",,7,26,+","68",",7,29,","579","7","234",",7","0.04",",,,7",,,"57.2",",7","63.1",",,,7","51.2",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2018-10","3","7","3",",7","2",",7","1",",7",,,,,"0",",7","0",",7","0",",7","7",",7","0",",7","38",",7,30,+",,,,,"0.10",",,7,02,","80",",7,12,","818","7","239",",7","0.11",",,,7",,,"57.4",",7","66.3",",,,7","48.6",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2018-11","3","7","0",",7","9",",7","6",",7",,,,,"0",",7","1",",7","0",",7","4",",7","0",",7","32",",7,10,",,,,,"1.22",",,7,21,","80",",7,01,","1171","7","353",",7","3.20",",,,7",,,"53.2",",7","63.8",",,,7","42.7",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2018-12","3","7","0",",7","12",",7","5",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","34",",7,29,",,,,,"0.40",",,7,17,+","64",",7,14,+","1578","7","407",",7","1.70",",,,7",,,"51.9",",7","60.2",",,,7","43.6",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2019-01","0","7","0",",7","17",",7","8",",7",,,,,"0",",7","1",",7","0",",7","0",",7","0",",7","31",",7,02,",,,,,"0.94",",,7,06,","69",",7,27,","1946","7","368",",7","4.02",",,,7",,,"53.1",",7","60.7",",,,7","45.5",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2019-02","0","7","0","1,7","17",",7","15",",7",,,,,"0",",7","3",",7","0","1,7","0","1,7","0","1,7","30",",7,19,+",,,,,"0.80",",,7,27,+","61","1,7,14,+","2387","7","441","1,7","7.71",",,,7",,,"48.7","1,7","55.8","1,,,7","41.7",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2019-03","0","7","0",",7","17",",7","12",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","38",",7,13,",,,,,"0.79",",,7,20,","67",",7,15,","2783","7","396",",7","5.12",",,,7",,,"52.2",",7","59.8",",,,7","44.6",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2019-04","0","7","0",",7","8",",7","6",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","41",",7,10,",,,,,"0.31",",,7,03,","65",",7,08,+","3084","7","301",",7","1.32",",,,7",,,"54.9",",7","61.4",",,,7","48.5",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2019-05","0","7","0",",7","13",",7","6",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","41",",7,01,",,,,,"0.87",",,7,19,","64",",7,23,+","3371","7","286",",7","2.66",",,,7",,,"55.8",",7","61.0",",,,7","50.6",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2019-06","18","7","18",",7","6",",7","0",",7",,,,,"0",",7","0",",7","0",",7","4",",7","0",",7","41",",7,08,",,,,,"0.04",",,7,20,+","89",",7,10,","3556","7","185",",7","0.15",",,,7",,,"59.4",",7","66.6",",,,7","52.2",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2019-07","18","7","0","2,7","4","2,7","0","2,7",,,,,"0","2,7","0","2,7","0","2,7","0","2,7","0","2,7","48","2,7,28,+",,,,,"0.05","2,,7,12,","67","2,7,21,+","171","7","171","2,7","0.11","2,,,7",,,"59.1","2,7","64.0","2,,,7","54.2","2,,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2019-08","20","7","2",",7","8",",7","1",",7",,,,,"0",",7","0",",7","0",",7","2",",7","0",",7","48",",7,14,",,,,,"0.10",",,7,02,","71",",7,29,","282","7","111",",7","0.25",",,,7",,,"61.5",",7","66.7",",,,7","56.3",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2019-09","30","7","9","2,7","4","1,7","2","1,7",,,,,"0","1,7","0","1,7","0","2,7","7","2,7","1","2,7","43","1,7,30,+",,,,,"0.20","1,,7,16,","92","2,7,25,","404","7","123","2,7","0.32","1,,,7",,,"60.9","2,7","68.9","2,,,7","52.9","1,,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2019-10","47","7","17",",7","2",",7","0",",7",,,,,"0",",7","0",",7","0",",7","14",",7","1",",7","35",",7,29,",,,,,"0.03",",,7,17,","90",",7,25,","699","7","294",",7","0.04",",,,7",,,"56.1",",7","68.9",",,,7","43.2",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2019-11","47","7","0",",7","6",",7","3",",7",,,,,"0",",7","0",",7","0",",7","3",",7","0",",7","34",",7,26,+",,,,,"1.10",",,7,27,","73",",7,17,","1117","7","418",",7","1.62",",,,7",,,"51.1",",7","60.0",",,,7","42.1",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2019-12","47","7","0",",7","20",",7","12",",7",,,,,"0",",7","1",",7","0",",7","0",",7","0",",7","32",",7,27,",,,,,"0.82",",,7,18,","66",",7,06,","1500","7","383",",7","4.49",",,,7",,,"52.6",",7","59.1",",,,7","46.2",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2020-01","0","7","0",",7","13",",7","7",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","34",",7,15,",,,,,"1.45",",,7,16,","64",",7,26,","1959","7","458",",7","3.16",",,,7",,,"50.2",",7","57.5",",,,7","43.0",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2020-02","0","7","0",",7","0",",7","0",",7",,,,,"0",",7","2",",7","0",",7","3",",7","0",",7","32",",7,05,+",,,,,"0.00",",T,7,18,+","72",",7,25,","2378","7","420",",7","0.00",",T,,7",,,"50.5",",7","60.7",",,,7","40.4",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2020-03","0","7","0",",7","14",",7","11",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","36",",7,26,",,,,,"0.49",",,7,07,","69",",7,10,","2788","7","410",",7","2.53",",,,7",,,"51.8",",7","59.5",",,,7","44.0",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2020-04","0","7","0",",7","8",",7","3",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","36",",7,07,+",,,,,"0.71",",,7,05,","68",",7,15,","3114","7","327",",7","1.46",",,,7",,,"54.1",",7","60.7",",,,7","47.5",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2020-05","0","7","0",",7","6",",7","3",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","39",",7,05,+",,,,,"0.26",",,7,12,","67",",7,17,","3381","7","267",",7","0.69",",,,7",,,"56.4",",7","64.1",",,,7","48.7",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2020-06","0","7","0",",7","5",",7","0",",7",,,,,"0",",7","0",",7","0",",7","2",",7","0",",7","42",",7,09,+",,,,,"0.04",",,7,21,","70",",7,04,+","3587","7","205",",7","0.11",",,,7",,,"58.2",",7","65.3",",,,7","51.0",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2020-07","0","7","0",",7","2",",7","0",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","43",",7,12,",,,,,"0.02",",,7,23,","68",",7,23,+","181","7","181",",7","0.03",",,,7",,,"59.2",",7","65.0",",,,7","53.3",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2020-08","15","7","15",",7","12",",7","0",",7",,,,,"0",",7","0",",7","0",",7","4",",7","0",",7","46",",7,13,",,,,,"0.09",",,7,16,","82",",7,16,+","328","7","147",",7","0.31",",,,7",,,"60.7",",7","66.6",",,,7","54.9",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2020-09","21","7","6",",7","3",",7","0",",7",,,,,"0",",7","0",",7","0",",7","8",",7","0",",7","47",",7,11,+",,,,,"0.02",",,7,12,","83",",7,07,","460","7","132",",7","0.04",",,,7",,,"60.8",",7","67.3",",,,7","54.3",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2020-10","33","7","12","1,7","4",",7","0",",7",,,,,"0",",7","0",",7","0","1,7","12","1,7","2","1,7","37",",7,29,",,,,,"0.02",",,7,10,","92","1,7,16,","689","7","229","1,7","0.06",",,,7",,,"57.7","1,7","67.4","1,,,7","48.0",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2020-11","33","7","0",",7","5",",7","2",",7",,,,,"0",",7","3",",7","0",",7","2",",7","0",",7","30",",7,09,",,,,,"0.38",",,7,17,","71",",7,16,","1107","7","418",",7","0.71",",,,7",,,"51.0",",7","61.3",",,,7","40.8",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2020-12","33","7","0",",7","10",",7","5",",7",,,,,"0",",7","1",",7","0",",7","3",",7","0",",7","32",",7,07,",,,,,"0.90",",,7,12,","72",",7,08,+","1559","7","452",",7","2.37",",,,7",,,"50.4",",7","60.3",",,,7","40.5",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2021-01","0","7","0","1,7","13","2,7","7","2,7",,,,,"0","1,7","1","1,7","0","1,7","6","1,7","0","1,7","30","1,7,21,",,,,,"0.52","2,,7,22,","75","1,7,17,","1978","7","418","1,7","2.89",",a,,7",,,"51.0","1,7","60.1","1,,,7","42.0","1,,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2021-02","0","7","0",",7","7",",7","5",",7",,,,,"0",",7","0",",7","0",",7","1",",7","0",",7","34",",7,27,+",,,,,"1.29",",,7,02,","70",",7,23,","2402","7","424",",7","2.57",",,,7",,,"49.9",",7","58.6",",,,7","41.1",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2021-03","0","7","0","1,7","7","1,7","5","1,7",,,,,"0","1,7","0","1,7","0","1,7","2","1,7","0","1,7","33","1,7,16,+",,,,,"0.60","1,,7,10,","74","1,7,31,+","2871","7","469","1,7","1.83","1,,,7",,,"49.4","1,7","58.1","1,,,7","40.6","1,,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2021-04","0","7","0",",7","3",",7","0",",7",,,,,"0",",7","0",",7","0",",7","1",",7","0",",7","38",",7,26,",,,,,"0.02",",,7,30,+","73",",7,01,","3265","7","394",",7","0.06",",,,7",,,"51.9",",7","57.9",",,,7","45.8",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2021-05","0","7","0",",7","6",",7","0",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","38",",7,08,",,,,,"0.07",",,7,15,","64",",7,09,","3648","7","383",",7","0.15",",,,7",,,"52.7",",7","59.2",",,,7","46.1",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2021-06","0","7","0",",7","6",",7","0",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","45",",7,18,+",,,,,"0.04",",,7,14,","69",",7,24,+","3856","7","209",",7","0.13",",,,7",,,"58.0",",7","64.0",",,,7","52.1",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2021-07","0","7","0","1,7","11",",7","0",",7",,,,,"0",",7","0",",7","0","1,7","0","1,7","0","1,7","49",",7,09,",,,,,"0.04",",,7,03,+","66","1,7,31,+","189","7","189","1,7","0.21",",,,7",,,"58.6","1,7","63.2","1,,,7","54.1",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2021-08","0","7","0",",7","3",",7","0",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","47",",7,31,",,,,,"0.03",",,7,07,+","69",",7,27,","336","7","146",",7","0.07",",,,7",,,"60.3",",7","65.8",",,,7","54.8",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2021-09","0","7","0","1,7","5",",7","0",",7",,,,,"0",",7","0",",7","0","1,7","2","1,7","0","1,7","42",",7,30,+",,,,,"0.06",",,7,28,+","77","1,7,21,","528","7","192","1,7","0.18",",,,7",,,"58.4","1,7","64.4","1,,,7","52.5",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2021-10","0","7","0",",7","9",",7","4",",7",,,,,"0",",7","0",",7","0",",7","7",",7","0",",7","38",",7,17,+",,,,,"2.08",",,7,25,","78",",7,29,+","794","7","267",",7","5.30",",,,7",,,"56.4",",7","65.5",",,,7","47.3",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2021-11","1","7","1",",7","7",",7","4",",7",,,,,"0",",7","0",",7","0",",7","9",",7","0",",7","40",",7,24,+",,,,,"0.33",",,7,09,","76",",7,14,","1036","7","242",",7","0.84",",,,7",,,"57.0",",7","66.6",",,,7","47.4",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2021-12","1","7","0",",7","21",",7","15",",7",,,,,"0",",7","1",",7","0",",7","1",",7","0",",7","31",",7,11,",,,,,"5.38",",,7,13,","74",",7,01,","1488","7","451",",7","11.33",",,,7",,,"50.4",",7","56.6",",,,7","44.2",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2022-01","0","7","0","1,7","4",",7","1",",7",,,,,"0","1,7","1","1,7","0",",7","0",",7","0",",7","31","1,7,02,",,,,,"0.55",",,7,04,","68",",7,28,+","1896","7","409",",7","0.67",",,,7",,,"51.5","1,7","61.1",",,,7","41.9","1,,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2022-02","0","7","0",",7","2",",7","1",",7",,,,,"0",",7","4",",7","0",",7","4",",7","0",",7","29",",7,25,+",,,,,"0.11",",,7,22,","78",",7,11,+","2315","7","418",",7","0.12",",,,7",,,"50.1",",7","62.2",",,,7","37.9",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2022-03","0","7","0",",7","10","1,7","2","1,7",,,,,"0",",7","2",",7","0",",7","0",",7","0",",7","30",",7,12,",,,,,"0.40","1,,7,28,","66",",7,23,","2792","7","477",",7","0.87","1,,,7",,,"49.6",",7","57.8",",,,7","41.4",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2022-04","0","7","0","1,7","8","1,7","5","1,7",,,,,"0","1,7","0","1,7","0","1,7","3","1,7","0","1,7","35","1,7,03,",,,,,"0.60","1,,7,16,+","80","1,7,08,+","3188","7","396","1,7","1.84","1,,,7",,,"51.3","1,7","59.8","1,,,7","42.9","1,,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2022-05","0","7","0",",7","6",",7","0",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","36",",7,11,",,,,,"0.05",",,7,06,","67",",7,21,","3566","7","378",",7","0.19",",,,7",,,"52.8",",7","59.6",",,,7","46.0",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2022-06","0","7","0",",7","3",",7","1",",7",,,,,"0",",7","0",",7","0",",7","4",",7","0",",7","42",",7,14,",,,,,"0.28",",,7,05,","81",",7,22,","3824","7","258",",7","0.36",",,,7",,,"56.4",",7","63.0",",,,7","49.8",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2022-07","0","7","0","1,7","14","1,7","1","1,7",,,,,"0","1,7","0","1,7","0","1,7","0","1,7","0","1,7","48","1,7,11,",,,,,"0.12","1,,7,02,","66","1,7,13,+","214","7","214","1,7","0.51","1,,,7",,,"57.9","1,7","61.8","1,,,7","53.9","1,,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2022-08","0","7","0",",7","9",",7","0",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","46",",7,31,+",,,,,"0.04",",,7,01,","69",",7,11,","364","7","150",",7","0.18",",,,7",,,"60.2",",7","65.2",",,,7","55.2",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2022-09","3","7","3",",7","3",",7","2",",7",,,,,"0",",7","0",",7","0",",7","2",",7","0",",7","47",",7,30,+",,,,,"0.24",",,7,21,","81",",7,06,","520","7","157",",7","0.45",",,,7",,,"59.9",",7","66.3",",,,7","53.5",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2022-10","6","7","3",",7","10",",7","1",",7",,,,,"0",",7","0",",7","0",",7","3",",7","0",",7","37",",7,27,",,,,,"0.10",",,7,22,","81",",7,19,+","794","7","273",",7","0.21",",,,7",,,"56.3",",7","62.8",",,,7","49.7",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2022-11","6","7","0","1,7","7",",7","3",",7",,,,,"0","1,7","1","1,7","0",",7","0",",7","0",",7","32","1,7,30,",,,,,"0.87",",,7,08,","67",",7,24,+","1242","7","449",",7","1.85",",,,7",,,"49.7","1,7","59.5",",,,7","39.8","1,,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2022-12","6","7","0",",7","17",",7","12",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","33",",7,13,+",,,,,"3.09",",,7,31,","66",",7,26,","1714","7","472",",7","10.55",",,,7",,,"49.8",",7","56.5",",,,7","43.1",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2023-01","0","H","0","1,7","19","1,7","12","1,7",,,,,"0","1,7","1","1,7","0","1,7","0","1,7","0","1,7","31","1,7,31,",,,,,"1.93","1,,7,05,","67","1,7,27,+","2122","H","407","1,7","8.56","1,,,7",,,"51.4","1,7","58.6","1,,,7","44.3","1,,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2023-02","0","H","0",",7","11",",7","9",",7",,,,,"0",",7","6",",7","0",",7","0",",7","0",",7","30",",7,18,+",,,,,"0.90",",,7,27,","61",",7,17,","2633","H","511",",7","4.28",",,,7",,,"46.8",",7","55.9",",,,7","37.7",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2023-03","0","H","0",",7","22",",7","15",",7",,,,,"0",",7","1",",7","0",",7","0",",7","0",",7","31",",7,27,",,,,,"1.56",",,7,28,","64",",7,19,","3145","H","512",",7","8.44",",,,7",,,"48.5",",7","55.1",",,,7","41.8",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2023-04","0","H","0",",7","8",",7","2",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","34",",7,13,",,,,,"0.19",",,7,07,","64",",7,10,","3585","H","440",",7","0.41",",,,7",,,"50.3",",7","56.7",",,,7","44.0",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2023-05","0","H","0",",7","11",",7","4",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","45",",7,08,+",,,,,"0.82",",,7,03,","63",",7,29,","3906","H","321",",7","1.93",",,,7",,,"54.7",",7","59.1",",,,7","50.2",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2023-06","0","H","0",",7","8",",7","0",",7",,,,,"0",",7","0",",7","0",",7","0",",7","0",",7","42",",7,20,",,,,,"0.05",",,7,27,+","64",",7,15,+","4166","H","260",",7","0.21",",,,7",,,"56.3",",7","60.6",",,,7","52.0",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2023-07","0","H","0","1,7","7","2,7","0","2,7",,,,,"0","1,7","0","1,7","0","1,7","0","1,7","0","1,7","49","1,7,22,",,,,,"0.04","2,,7,  ,","63","1,7,31,+","248","H","248","1,7","0.15",",a,,7",,,"56.7","1,7","60.5","1,,,7","52.9","1,,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2023-08","1","H","1",",7","10",",7","1",",7",,,,,"0",",7","0",",7","0",",7","3",",7","0",",7","47",",7,30,+",,,,,"0.10",",,7,04,","72",",7,24,","399","H","151",",7","0.27",",,,7",,,"60.2",",7","65.0",",,,7","55.3",",,,7"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","2023-09","2","H","1",",7","5",",7","1",",7",,,,,"0",",7","0",",7","0",",7","2",",7","0",",7","45",",7,11,",,,,,"0.12",",,7,26,","74",",7,26,+","555","H","156",",7","0.24",",,,7",,,"59.8",",7","65.6",",,,7","54.0",",,,7"
